#  BAND   46          
#EF=   0.00000     NDOS= 5     NENRG=  592    Gaussian bradening: 0.00300
# ENERGY    2:DZ2          2:DXY          2:DX2Y2        2:DXZ+DYZ      2:DXZ+DYZ   
   0.56001    0.08880348    0.00171336    0.44118279    0.04079842    0.04079842
   0.58722    0.08887104    0.00183417    0.43640015    0.04176492    0.04176492
   0.61443    0.08874457    0.00196623    0.42563277    0.04133852    0.04133852
   0.64165    0.08833292    0.00211198    0.40796509    0.03916081    0.03916081
   0.66886    0.08761305    0.00227262    0.38536853    0.03545690    0.03545690
   0.69607    0.08661986    0.00244606    0.36165598    0.03100463    0.03100463
   0.72328    0.08541314    0.00262687    0.34046277    0.02674254    0.02674254
   0.75049    0.08405606    0.00280853    0.32386306    0.02334395    0.02334395
   0.77770    0.08261120    0.00298614    0.31227627    0.02106964    0.02106964
   0.80491    0.08114249    0.00315702    0.30522189    0.01991495    0.01991495
   0.83212    0.07973669    0.00331985    0.30230510    0.01981990    0.01981990
   0.85934    0.07848729    0.00347427    0.30332595    0.02071294    0.02071294
   0.88655    0.07744776    0.00362076    0.30768397    0.02240614    0.02240614
   0.91376    0.07658537    0.00375999    0.31387448    0.02452007    0.02452007
   0.94097    0.07580484    0.00389188    0.31980160    0.02658250    0.02658250
   0.96818    0.07503779    0.00401551    0.32387871    0.02824211    0.02824211
   0.99539    0.07429571    0.00413010    0.32552773    0.02939820    0.02939820
   1.02260    0.07363290    0.00423589    0.32486913    0.03014279    0.03014279
   1.04982    0.07309023    0.00433441    0.32223904    0.03062564    0.03062564
   1.07703    0.07269886    0.00442792    0.31815860    0.03097987    0.03097987
   1.10424    0.07250083    0.00451822    0.31347653    0.03130256    0.03130256
   1.13145    0.07252937    0.00460575    0.30914024    0.03165279    0.03165279
   1.15866    0.07274792    0.00468967    0.30573738    0.03204116    0.03204116
   1.18587    0.07301352    0.00476877    0.30322137    0.03243112    0.03243112
   1.21308    0.07315438    0.00484224    0.30114794    0.03277707    0.03277707
   1.24030    0.07308418    0.00490979    0.29909202    0.03305503    0.03305503
   1.26751    0.07285984    0.00497156    0.29684296    0.03326648    0.03326648
   1.29472    0.07262655    0.00502832    0.29425818    0.03342262    0.03342262
   1.32193    0.07252453    0.00508159    0.29111990    0.03353256    0.03353256
   1.34914    0.07264889    0.00513318    0.28725618    0.03361564    0.03361564
   1.37635    0.07306553    0.00518429    0.28283617    0.03371222    0.03371222
   1.40356    0.07380073    0.00523516    0.27834126    0.03386116    0.03386116
   1.43078    0.07479662    0.00528529    0.27426788    0.03406575    0.03406575
   1.45799    0.07586973    0.00533407    0.27083123    0.03428517    0.03428517
   1.48520    0.07674648    0.00538099    0.26797459    0.03445962    0.03445962
   1.51241    0.07719772    0.00542568    0.26561040    0.03454883    0.03454883
   1.53962    0.07720616    0.00546811    0.26375371    0.03455812    0.03455812
   1.56683    0.07702287    0.00550887    0.26238063    0.03453616    0.03453616
   1.59404    0.07702772    0.00554927    0.26114294    0.03454589    0.03454589
   1.62126    0.07749274    0.00559093    0.25933310    0.03462408    0.03462408
   1.64847    0.07846056    0.00563517    0.25628111    0.03476105    0.03476105
   1.67568    0.07983591    0.00568284    0.25188565    0.03491747    0.03491747
   1.70289    0.08157801    0.00573473    0.24680927    0.03506303    0.03506303
   1.73010    0.08379921    0.00579233    0.24220420    0.03520408    0.03520407
   1.75731    0.08672046    0.00585828    0.23905955    0.03538410    0.03538410
   1.78452    0.09052412    0.00593647    0.23753248    0.03566180    0.03566180
   1.81174    0.09525824    0.00603140    0.23658913    0.03608796    0.03608796
   1.83895    0.10078729    0.00614681    0.23446830    0.03668319    0.03668319
   1.86616    0.10677988    0.00628322    0.22999078    0.03741708    0.03741708
   1.89337    0.11265813    0.00643446    0.22258961    0.03818372    0.03818372
   1.92058    0.11760143    0.00658566    0.21058993    0.03880217    0.03880217
   1.94779    0.12074097    0.00671532    0.19037308    0.03906740    0.03906740
   1.97500    0.12153291    0.00680277    0.15911862    0.03883581    0.03883581
   2.00222    0.12005495    0.00683727    0.11928178    0.03809332    0.03809332
   2.02943    0.11696921    0.00682304    0.07906143    0.03695653    0.03695653
   2.05664    0.11318357    0.00677643    0.04713821    0.03561473    0.03561473
   2.08385    0.10944444    0.00671604    0.02711722    0.03425250    0.03425250
   2.11106    0.10605469    0.00665122    0.01705908    0.03297972    0.03297972
   2.13827    0.10284158    0.00657728    0.01280703    0.03179443    0.03179443
   2.16548    0.09936573    0.00648082    0.01106423    0.03060048    0.03060048
   2.19269    0.09527437    0.00635056    0.01017177    0.02928037    0.02928037
   2.21991    0.09052980    0.00618348    0.00942932    0.02776857    0.02776857
   2.24712    0.08539225    0.00598270    0.00866386    0.02608098    0.02608098
   2.27433    0.08024102    0.00575385    0.00792383    0.02429090    0.02429091
   2.30154    0.07541306    0.00550493    0.00726062    0.02248204    0.02248204
   2.32875    0.07108323    0.00524698    0.00670706    0.02070457    0.02070457
   2.35596    0.06716184    0.00499168    0.00626295    0.01894862    0.01894862
   2.38317    0.06329980    0.00474727    0.00589888    0.01715763    0.01715763
   2.41039    0.05910760    0.00451750    0.00557582    0.01528417    0.01528417
   2.43760    0.05450746    0.00430437    0.00526490    0.01336084    0.01336084
   2.46481    0.04992037    0.00410966    0.00495591    0.01153545    0.01153545
   2.49202    0.04616629    0.00393912    0.00465620    0.01006530    0.01006530
   2.51923    0.04417076    0.00380942    0.00438467    0.00926136    0.00926136
   2.54644    0.04460571    0.00374764    0.00416206    0.00936918    0.00936918
   2.57365    0.04755970    0.00377604    0.00399992    0.01042671    0.01042671
   2.60087    0.05239406    0.00388748    0.00389546    0.01220336    0.01220336
   2.62808    0.05799373    0.00403916    0.00383454    0.01431125    0.01431125
   2.65529    0.06327201    0.00417343    0.00379954    0.01642288    0.01642288
   2.68250    0.06761506    0.00425110    0.00377453    0.01839059    0.01839059
   2.70971    0.07095955    0.00427103    0.00374731    0.02018182    0.02018182
   2.73692    0.07356974    0.00426056    0.00371049    0.02175274    0.02175274
   2.76413    0.07574610    0.00425010    0.00366270    0.02302460    0.02302460
   2.79135    0.07762364    0.00425534    0.00360775    0.02396541    0.02396541
   2.81856    0.07923570    0.00428361    0.00355249    0.02466539    0.02466539
   2.84577    0.08073969    0.00435201    0.00350462    0.02531049    0.02531049
   2.87298    0.08250923    0.00449415    0.00347059    0.02609447    0.02609447
   2.90019    0.08496304    0.00474533    0.00345461    0.02715390    0.02715390
   2.92740    0.08841673    0.00512740    0.00345959    0.02856918    0.02856918
   2.95461    0.09311535    0.00565214    0.00348949    0.03042411    0.03042411
   2.98183    0.09932093    0.00633338    0.00354983    0.03282130    0.03282130
   3.00904    0.10740370    0.00721515    0.00364735    0.03591662    0.03591662
   3.03625    0.11762924    0.00838398    0.00378376    0.03981407    0.03981407
   3.06346    0.12982863    0.00995352    0.00394846    0.04434369    0.04434369
   3.09067    0.14301373    0.01197767    0.00411069    0.04884191    0.04884191
   3.11788    0.15533063    0.01434489    0.00422592    0.05225814    0.05225814
   3.14509    0.16484208    0.01677388    0.00425439    0.05373613    0.05373613
   3.17231    0.17027809    0.01893901    0.00419370    0.05326824    0.05326824
   3.19952    0.17072588    0.02066187    0.00408102    0.05180738    0.05180737
   3.22673    0.16461922    0.02185574    0.00395336    0.05068526    0.05068525
   3.25394    0.14984848    0.02233699    0.00379971    0.05079838    0.05079837
   3.28115    0.12587327    0.02185008    0.00356757    0.05217717    0.05217717
   3.30836    0.09583911    0.02040908    0.00323375    0.05419853    0.05419853
   3.33557    0.06587880    0.01881884    0.00286308    0.05623101    0.05623101
   3.36279    0.04178600    0.01863733    0.00258017    0.05806602    0.05806602
   3.39000    0.02622439    0.02133832    0.00248928    0.05990213    0.05990213
   3.41721    0.01846489    0.02717004    0.00262172    0.06194618    0.06194618
   3.44442    0.01607662    0.03468460    0.00294409    0.06410140    0.06410140
   3.47163    0.01664931    0.04152354    0.00339389    0.06598698    0.06598698
   3.49884    0.01850104    0.04593629    0.00391676    0.06718273    0.06718273
   3.52605    0.02074719    0.04769422    0.00447811    0.06744284    0.06744284
   3.55327    0.02304211    0.04770344    0.00506058    0.06674443    0.06674443
   3.58048    0.02527002    0.04707422    0.00564941    0.06525136    0.06525136
   3.60769    0.02737019    0.04647405    0.00622702    0.06324308    0.06324308
   3.63490    0.02930538    0.04606849    0.00678338    0.06101776    0.06101776
   3.66211    0.03110914    0.04579108    0.00732814    0.05879595    0.05879595
   3.68932    0.03288320    0.04546100    0.00788833    0.05665570    0.05665570
   3.71653    0.03474959    0.04489999    0.00849672    0.05458013    0.05458013
   3.74374    0.03681638    0.04388214    0.00918252    0.05251120    0.05251120
   3.77096    0.03918638    0.04205289    0.00997354    0.05033927    0.05033927
   3.79817    0.04198149    0.03900335    0.01090401    0.04788054    0.04788054
   3.82538    0.04531358    0.03459577    0.01200857    0.04494405    0.04494405
   3.85259    0.04924422    0.02926681    0.01331234    0.04149446    0.04149446
   3.87980    0.05369569    0.02390973    0.01480527    0.03774919    0.03774919
   3.90701    0.05837305    0.01933984    0.01641524    0.03408551    0.03408551
   3.93423    0.06274506    0.01585286    0.01799408    0.03082799    0.03082799
   3.96144    0.06617332    0.01328029    0.01934576    0.02812294    0.02812294
   3.98865    0.06822649    0.01134599    0.02031974    0.02594699    0.02594699
   4.01586    0.06898646    0.00990904    0.02090830    0.02417425    0.02417425
   4.04307    0.06908230    0.00896220    0.02126398    0.02265469    0.02265469
   4.07028    0.06939638    0.00847811    0.02161728    0.02128273    0.02128273
   4.09749    0.07066435    0.00835924    0.02217137    0.02008632    0.02008632
   4.12470    0.07318147    0.00844058    0.02303601    0.01920982    0.01920982
   4.15192    0.07675311    0.00854363    0.02421858    0.01874653    0.01874653
   4.17913    0.08083268    0.00852707    0.02562466    0.01855893    0.01855893
   4.20634    0.08468705    0.00832178    0.02704830    0.01829208    0.01829208
   4.23355    0.08762866    0.00793780    0.02822012    0.01761422    0.01761422
   4.26076    0.08922987    0.00744255    0.02891626    0.01645602    0.01645602
   4.28797    0.08936660    0.00692071    0.02904293    0.01502962    0.01502962
   4.31518    0.08802988    0.00643718    0.02861077    0.01364607    0.01364607
   4.34240    0.08509618    0.00602207    0.02763410    0.01252574    0.01252574
   4.36961    0.08043511    0.00567768    0.02611854    0.01173269    0.01173269
   4.39682    0.07430246    0.00539430    0.02416294    0.01121368    0.01121368
   4.42403    0.06749009    0.00516058    0.02201395    0.01087765    0.01087765
   4.45124    0.06096631    0.00496647    0.01996793    0.01065465    0.01065465
   4.47845    0.05539666    0.00480199    0.01822885    0.01052886    0.01052886
   4.50566    0.05094864    0.00465650    0.01684560    0.01053924    0.01053924
   4.53287    0.04741297    0.00451986    0.01574709    0.01076397    0.01076397
   4.56009    0.04442656    0.00438400    0.01480748    0.01132746    0.01132746
   4.58730    0.04165492    0.00424357    0.01390568    0.01239988    0.01239988
   4.61451    0.03891777    0.00409679    0.01297436    0.01411029    0.01411029
   4.64172    0.03623167    0.00394505    0.01202164    0.01636478    0.01636478
   4.66893    0.03371286    0.00379152    0.01109907    0.01874817    0.01874817
   4.69614    0.03144382    0.00363761    0.01024981    0.02068532    0.02068532
   4.72336    0.02941035    0.00348154    0.00947972    0.02179374    0.02179374
   4.75057    0.02753018    0.00332085    0.00876524    0.02209865    0.02209865
   4.77778    0.02572550    0.00315625    0.00808156    0.02191395    0.02191395
   4.80499    0.02397609    0.00299255    0.00742429    0.02156743    0.02156743
   4.83220    0.02231842    0.00283668    0.00680913    0.02124722    0.02124722
   4.85941    0.02080593    0.00269550    0.00625574    0.02102133    0.02102133
   4.88662    0.01946876    0.00257376    0.00577320    0.02091044    0.02091044
   4.91383    0.01830281    0.00247266    0.00535830    0.02090826    0.02090826
   4.94105    0.01728323    0.00238940    0.00500190    0.02097756    0.02097756
   4.96826    0.01638673    0.00231984    0.00469805    0.02107571    0.02107571
   4.99547    0.01559817    0.00226188    0.00444419    0.02118234    0.02118234
   5.02268    0.01490162    0.00221567    0.00423404    0.02129514    0.02129514
   5.04989    0.01426871    0.00218121    0.00404989    0.02140667    0.02140667
   5.07710    0.01366215    0.00215704    0.00386522    0.02149886    0.02149886
   5.10431    0.01305617    0.00214318    0.00366012    0.02156474    0.02156474
   5.13153    0.01245863    0.00214219    0.00343607    0.02163507    0.02163507
   5.15874    0.01190519    0.00215305    0.00321310    0.02173256    0.02173255
   5.18595    0.01143235    0.00216309    0.00301344    0.02180669    0.02180669
   5.21316    0.01105336    0.00214994    0.00284811    0.02172849    0.02172849
   5.24037    0.01075462    0.00209426    0.00271497    0.02138456    0.02138456
   5.26758    0.01050936    0.00199245    0.00260438    0.02079342    0.02079342
   5.29479    0.01029384    0.00185881    0.00250596    0.02012366    0.02012366
   5.32200    0.01009297    0.00171824    0.00241107    0.01959536    0.01959536
   5.34922    0.00990440    0.00159879    0.00231604    0.01937389    0.01937389
   5.37643    0.00974267    0.00152402    0.00222296    0.01954450    0.01954450
   5.40364    0.00963668    0.00150639    0.00213848    0.02014892    0.02014892
   5.43085    0.00962400    0.00154551    0.00207012    0.02121487    0.02121487
   5.45806    0.00972681    0.00163158    0.00202179    0.02273523    0.02273523
   5.48527    0.00991942    0.00175080    0.00199052    0.02461006    0.02461007
   5.51249    0.01012309    0.00188709    0.00196768    0.02663023    0.02663023
   5.53970    0.01022816    0.00202146    0.00194134    0.02851413    0.02851413
   5.56691    0.01014626    0.00213429    0.00189949    0.02999754    0.02999754
   5.59412    0.00984868    0.00221267    0.00183359    0.03092443    0.03092443
   5.62133    0.00937239    0.00225639    0.00174240    0.03128407    0.03128407
   5.64854    0.00880234    0.00227676    0.00163379    0.03121530    0.03121530
   5.67575    0.00823575    0.00228847    0.00152084    0.03091386    0.03091386
   5.70296    0.00773892    0.00230145    0.00141422    0.03050280    0.03050280
   5.73018    0.00732641    0.00231860    0.00131775    0.02994589    0.02994589
   5.75739    0.00698020    0.00233764    0.00123060    0.02911351    0.02911351
   5.78460    0.00667555    0.00235335    0.00115139    0.02795413    0.02795413
   5.81181    0.00640038    0.00236054    0.00108032    0.02659352    0.02659352
   5.83902    0.00615277    0.00235801    0.00101866    0.02525102    0.02525102
   5.86623    0.00593397    0.00235171    0.00096804    0.02409247    0.02409247
   5.89345    0.00575052    0.00235347    0.00093068    0.02316841    0.02316841
   5.92066    0.00560679    0.00237553    0.00090820    0.02244589    0.02244588
   5.94787    0.00549769    0.00242697    0.00089996    0.02186060    0.02186060
   5.97508    0.00540627    0.00251415    0.00090303    0.02135790    0.02135790
   6.00229    0.00531263    0.00263926    0.00091461    0.02089549    0.02089549
   6.02950    0.00520431    0.00279521    0.00093440    0.02045605    0.02045605
   6.05671    0.00507707    0.00296001    0.00096356    0.02002444    0.02002444
   6.08392    0.00492892    0.00310161    0.00100119    0.01957351    0.01957351
   6.11114    0.00476130    0.00319359    0.00104267    0.01907315    0.01907315
   6.13835    0.00458676    0.00322976    0.00108106    0.01850702    0.01850702
   6.16556    0.00443214    0.00322440    0.00110908    0.01787730    0.01787730
   6.19277    0.00432806    0.00319907    0.00112017    0.01719273    0.01719273
   6.21998    0.00428884    0.00316761    0.00110895    0.01646047    0.01646047
   6.24719    0.00430151    0.00313123    0.00107329    0.01569668    0.01569668
   6.27440    0.00433304    0.00308522    0.00101671    0.01493748    0.01493749
   6.30162    0.00435223    0.00302781    0.00094817    0.01422851    0.01422851
   6.32883    0.00434470    0.00296342    0.00087794    0.01359652    0.01359652
   6.35604    0.00430933    0.00290107    0.00081268    0.01303235    0.01303235
   6.38325    0.00424699    0.00285141    0.00075379    0.01250117    0.01250117
   6.41046    0.00415700    0.00282291    0.00069964    0.01196982    0.01196982
   6.43767    0.00404314    0.00281401    0.00064895    0.01142747    0.01142747
   6.46488    0.00391684    0.00280586    0.00060193    0.01088564    0.01088564
   6.49210    0.00379266    0.00276126    0.00055938    0.01036724    0.01036724
   6.51931    0.00368083    0.00263759    0.00052171    0.00989258    0.00989258
   6.54652    0.00358588    0.00240880    0.00048875    0.00947272    0.00947272
   6.57373    0.00350797    0.00208347    0.00046011    0.00910870    0.00910870
   6.60094    0.00344495    0.00170532    0.00043523    0.00879340    0.00879340
   6.62815    0.00339265    0.00133390    0.00041335    0.00851514    0.00851514
   6.65536    0.00333811    0.00101725    0.00039281    0.00824646    0.00824646
   6.68257    0.00326162    0.00077726    0.00037141    0.00795076    0.00795076
   6.70979    0.00312414    0.00060882    0.00034525    0.00754678    0.00754678
   6.73700    0.00286868    0.00048878    0.00030892    0.00690086    0.00690086
   6.76421    0.00244668    0.00038885    0.00025804    0.00588420    0.00588420
   6.79142    0.00186952    0.00029002    0.00019408    0.00450463    0.00450463
